category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
1773|26887,Rebar Caps|Rebar Caps,14640-4,OSHA Rebar Caps,Mutual Industries OSHA Rebar Caps,E:\IMAGES\ITEMS\product\1\4\Mutual-Industries-OSHA-Rebar.jpg,Mutual Industries,Mutual Industries OSHA Rebar Caps,Meets new OSHA Requirement 344.90.,Mutual's OSHA rebar caps are made of space age high density polymer to protect against impalement injuries. These high quality caps are bright orange and fit rebar #4 - #8.,,Mutual Industries OSHA Rebar Caps,OSHA Rebar Caps
1773|26887,Rebar Caps|Rebar Caps,14640-3,Standard Rebar Caps,Mutual Industries Standard Rebar Caps,E:\IMAGES\ITEMS\product\1\4\Mutual-Industries-Standard-Rebar.jpg,Mutual Industries,Mutual Industries Standard Rebar Caps,Mushroom caps are of use where the danger of impalement is not present.,"Mutual's Mushroom style rebar safety caps provide the protection you need from protruding rebar at your construction sites. These high-quality mushroom style caps are brilliant orange for excellent visibility, and are available in standard for rebar #3 - #9, large for rebar up to 2"" diameter.",,Mutual Industries Standard Rebar Caps,Standard Rebar Caps
1773|26887,Rebar Caps|Rebar Caps,14640-138-4,Lime OSHA Rebar Caps,Mutual Industries Lime OSHA Rebar Caps,E:\IMAGES\ITEMS\product\1\4\Mutual-Industries-Lime-OSHA-Rebar.jpg,Mutual Industries,Mutual Industries Lime OSHA Rebar Caps,Meets new OSHA Requirement 344.90.,Mutual's OSHA rebar caps are made of space age high density polymer to protect against impalement injuries. These high quality caps are bright lime and fit rebar #4-#8.,,Mutual Industries Lime OSHA Rebar Caps,Lime OSHA Rebar Caps
1773|26887,Rebar Caps|Rebar Caps,14640-138-3,Lime Standard Rebar Caps,Mutual Industries Lime Standard Rebar Caps,E:\IMAGES\ITEMS\product\1\4\Mutual-Industries-Lime-Standard-Rebar.jpg,Mutual Industries,Mutual Industries Lime Standard Rebar Caps,,Mushroom style rebar safety caps provide the protection you need from protruding rebar at your construction sites. These high-quality mushroom style caps are brilliant lime for excellent visibility.,,Mutual Industries Lime Standard Rebar Caps,Lime Standard Rebar Caps
1035|28225,Surveying Supplies (INACTIVE)|Surveying,15900 Blue,"Blue 6"" Stake Whiskers","Mutual Industries 15900 6"" Stake Whiskers",E:\IMAGES\ITEMS\product\1\5\Mutual-Industries-15900-6-Stake.jpg,Mutual Industries,"Mutual Industries 15900 6"" Stake Whiskers","Available colors are blue, red, orange, yellow, white, green, glo-pink, and glo-orange.","Mutual's Stake Whiskers are unique marking devices for many types of surface applications. Brightly colored, durable and resilient, they are easily and conveniently attached to wooden stakes or to 60-penny nails. These extraordinary markers are ideal for highway and road construction, grade stakes, hubs, reference points, bench marks, center lines, utility line paths, forestry, agriculture, exploration and seismographic applications.",,"Blue 6"" Stake Whiskers","Blue 6"" Stake Whiskers"
717|22770,Caution Tape | Safety Barrier|Taps,17774 Blue,"Blue Water 3"" x 1000'","Mutual Industries 17774 Underground Detectable Tape, 17774-24-3000, 17774-41-3000, 17774-79-3000",E:\IMAGES\ITEMS\product\1\7\Mutual-Industries-17774-Underground-Detectable.jpg,Mutual Industries,Mutual Industries 17774 Underground Detectable Tape,"Mutual's 5-mil double-laminated, permanently bold, black-lettered underground detectable tape comes in 8 APWA color-coded legends:  Red-Electric Blue-Water Yellow-Gas Green-Sewer Green-Storm Drain Orange-Telephone/Fiber Optic Brown-Force Main Purple-Reclaimed Water Line","The tapes provide the ultimate protection in preventing costly ""Dig-Ins"". This tape is available in 2"" x 1000', 3"" x 1000' and 6"" x 1000' rolls.",,"Blue Water 3"" x 1000'","Blue Water 3"" x 1000'"
23867,Barrier and Safety Fence,14988,Diamond Link Fence,Mutual Industries 14988 Diamond Link Fence,E:\IMAGES\ITEMS\product\1\4\Mutual-Industries-14988-Diamond-Link.jpg,Mutual Industries,"These high density polyethylene (HDPE) fences are very rigid and very strong. They look and feel like chain link but are all plastic. Available in OSHA orange for traditional construction applications, as well as 4 other colors, they are used in sporting events, for crowd control, parades, golf tournaments and stadiums. Diamond link fence is available in 4´ x 50´ rolls (Only Orange is available in 4'x100' lengths).",Diamond link fence is available in 4' heights in 50' lengths.,"These high density polyethylene (HDPE) fences are very rigid and very strong. They look and feel like chain link but are all plastic. Available in OSHA orange for traditional construction applications, as well as 5 other colors, they are used in sporting events, for crowd control, parades, golf tournaments and stadiums.",,Mutual Industries 14988 Diamond Link Fence,Diamond Link Fence
23867,Barrier and Safety Fence,14900,Safe T Edge Fence,Mutual Industries 14900 Safe-T-Edge Fence,E:\IMAGES\ITEMS\product\1\4\Mutual-Industries-14900-Safe-T-Edge.jpg,Mutual Industries,"A variation of Diamond Link Fence, Our Safety Edge fence features a no-snag smooth top. This HDPE fence is also very rigid and strong. It is available in 4´ x 50´ and 4´ x 100´ Orange, and 4´ x 50´ Green.","It is available in 4' x 50' and 4' x 100' Orange, and 4' x 50' Green.","A variation of Square Mesh Fence, Mutual's Safety Edge fence features a no-snag smooth top. This HDPE fence is also very rigid and strong.",,Mutual Industries 14900 Safe-T-Edge Fence,Safe T Edge Fence
717|23867,Caution Tape | Safety Barrier|Barrier and Safety Fence,14993,Warning Barrier Fence,Mutual Industries 14993 Warning Barrier Fence,E:\IMAGES\ITEMS\product\1\4\Mutual-Industries-14993-Warning-Barrier.jpg,Mutual Industries,Mutual Industries 14993 Warning Barrier Fence,"In lightweight 4' x 100' rolls, 4' x 50' rolls, flexible warning barrier fence is easy to handle as well as install.","Mutual's warning barrier fence is an extremely versatile and economical plastic construction site safety fence. This fence is highly visible and is ideal for all construction applications as well as Haz Mat, crowd control, and many other uses.",,Mutual Industries 14993 Warning Barrier Fence,Warning Barrier Fence
717|23867,Caution Tape | Safety Barrier|Barrier and Safety Fence,14993-38,Green Warning Barrier Fence,Mutual Industries 14993-38 Green Warning Barrier Fence,E:\IMAGES\ITEMS\product\1\4\Mutual-Industries-14993-38-Green-Warning-Barrier.jpg,Mutual Industries,Mutual Industries 14993-38 Green Warning Barrier Fence,4' x 50' rolls.,Mutual's Warning Barrier fence is an extremely versatile and economical plastic construction site safety fence which is now also available in green.,,Mutual Industries 14993-38 Green Warning Barrier Fence,Green Warning Barrier Fence
717|23867,Caution Tape | Safety Barrier|Barrier and Safety Fence,14973,Heavy-Duty Warning Barrier,Mutual Industires 14973 Heavy-Duty Warning Barrier,E:\IMAGES\ITEMS\product\1\4\Mutual-Industires-14973-Heavy-Duty-Warning- 1.jpg,Mutual Industries,Mutual Industires 14973 Heavy-Duty Warning Barrier,,"A heavier version of Mutual's 14993 Warning barrier. Ideal for temporary snow and sand control, or for any application where a more durable warning barrier fence is desired.",,Mutual Industires 14973 Heavy-Duty Warning Barrier,Heavy-Duty Warning Barrier
23867,Barrier and Safety Fence,14997,Barricade Safety Fabric,Mutual Industries 14997 Barricade Safety Fence,E:\IMAGES\ITEMS\product\1\4\Mutual-Industries-14997-Barricade-Safety.jpg,Mutual Industries,"Our revolutionary woven polypropylene fabric fence is flexible and lightweight, yet very strong. Thirteen extruded solid bands make this fence highly visible and resilient. The lightweight fabric (only 16lbs. for a 4´ x 150´ roll) makes it easy to install even on irregularly contoured land or over existing obstacles. Available in high-visibility orange in 4´ x 150´ rolls without posts. Pre-posted fence is available in 4´ x 100´ rolls with eleven 1” x 2” x 5´ posts pre-attached.","Available in high-visibility orange in 4' x 150' rolls without posts. Pre-posted fence is available in 4' x 100' rolls with eleven 1"" x 2"" x 5' posts pre-attached.","Mutual's revolutionary woven polypropylene fabric fence is flexible and lightweight, yet very strong. Thirteen extruded solid bands make this fence highly visible and resilient. The lightweight fabric (only 14lbs. for a 4' x 150' roll) makes it easy  to install even on irregularly contoured land or over existing obstacles.",,Mutual Industries 14997 Barricade Safety Fence,Barricade Safety Fabric
23867,Barrier and Safety Fence,14915,Flame Retardant Debris Netting,Mutual Industries 14915 Flame Retardant Orange Debris Netting,E:\IMAGES\ITEMS\product\1\4\Mutual-Industries-14915-Flame-Retardant-Orange-Debris.jpg,Mutual Industries,"Our Flame Retardant Debris Netting is constructed of lightweight material with reinforced borders that stays flexible in cold weather.   The 48"" x 150' debris netting is made of knitted polyethylene threads with a hole opening measuring 1/4"" x 1/4"".  The 92""x150' debris netting comes in black and is made of U.V. treated high density polyethylene","Made of knitted polyethylene threeads with reinforced border Fire Retardant Lightweight, stays flexible in cold weather Economical and cost-effective Meets NYC Local Law 61 and OSHA specifications Hole opening 1/4""","Our 4'x150' Flame Retardant Organe Debris Netting satisfies OSHA regulations for debris containment, perimeter safety, overhead protection, and the all-inclusive ""general duty"" clause.",,Mutual Industries 14915 Flame Retardant Orange Debris Netting,Flame Retardant Debris Netting
1035|28225,Surveying Supplies (INACTIVE)|Surveying,15900 Pink,"Pink 6"" Stake Whiskers","Mutual Industries 15900 6"" Stake Whiskers",E:\IMAGES\ITEMS\product\1\5\Mutual-Industries-15900-6-Stake.jpg,Mutual Industries,"Pink 6"" Stake Whiskers","Available colors are blue, red, orange, yellow, white, green, glo-pink, and glo-orange.","Mutual's Stake Whiskers are unique marking devices for many types of surface applications. Brightly colored, durable and resilient, they are easily and conveniently attached to wooden stakes or to 60-penny nails. These extraordinary markers are ideal for highway and road construction, grade stakes, hubs, reference points, bench marks, center lines, utility line paths, forestry, agriculture, exploration and seismographic applications.",,"Pink 6"" Stake Whiskers","Pink 6"" Stake Whiskers"
